customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn,NumberServices,AverageMonthly,TenureSegment,ChargePerService
customer_153,Female,1,Yes,Yes,58,No,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,116.4,161.4,9361.2,No,2,161.4,client_confirme,53.800000000000004
customer_154,Female,1,Yes,No,31,No,No,DSL,No,Yes,No,No internet service,Yes,No,Two year,56.96,96.96,3005.76,No,2,96.96000000000001,client_confirme,32.32
customer_155,Female,0,Yes,No,51,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,46.79,106.79,5446.29,No,3,106.79,client_confirme,26.6975
customer_156,Male,0,Yes,No,61,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,92.55,157.55,9610.55,No,4,157.54999999999998,client_confirme,31.51
customer_157,Male,1,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,34.64,1974.48,No,0,34.64,client_confirme,34.64
customer_158,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,105.44,189.01,9639.51,No,3,189.01,client_confirme,47.2525
customer_159,Female,1,Yes,No,11,No,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,48.74,73.74,811.14,No,1,73.74,client_adepte,36.87
customer_160,Female,0,Yes,No,38,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,98.2,168.2,6391.6,Yes,4,168.20000000000002,client_confirme,33.64
customer_161,Female,0,No,No,1,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,20.0,No,0,20.0,client_novice,20.0
customer_162,Female,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,115.22,173.54,347.08,No,1,173.54,client_novice,86.77
customer_163,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,37.47,2060.85,No,0,37.47,client_confirme,37.47
customer_164,Female,0,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1160.0,Yes,0,20.0,client_confirme,20.0
customer_165,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,32.32,32.32,No,0,32.32,client_novice,32.32
customer_166,Female,0,No,Yes,1,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,20.0,No,0,20.0,client_novice,20.0
customer_167,Male,1,No,Yes,53,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,33.78,83.78,4440.34,No,3,83.78,client_confirme,20.945
customer_168,Male,0,No,Yes,0,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,One year,59.71,89.71,0.0,No,1,89.71,client_novice,44.855
customer_169,Female,1,Yes,Yes,18,No,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,53.39,98.39,1771.02,No,2,98.39,client_adepte,32.79666666666667
customer_170,Female,1,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,One year,124.76,217.06,217.06,No,4,217.06,client_novice,43.412
customer_171,Male,0,Yes,Yes,52,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,49.62,118.4,6156.8,No,2,118.4,client_confirme,39.46666666666667
customer_172,Male,0,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,860.0,No,0,20.0,client_confirme,20.0
customer_173,Male,1,Yes,Yes,31,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,114.3,159.3,4938.3,No,2,159.3,client_confirme,53.1
customer_174,Female,1,No,No,69,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,84.06,139.06,9595.14,No,3,139.06,client_confirme,34.765
customer_175,Female,0,No,No,31,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,53.89,114.6,3552.6,No,2,114.6,client_confirme,38.199999999999996
customer_176,Male,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,43.43,2909.81,No,0,43.43,client_confirme,43.43
customer_177,Male,1,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,44.94,2426.76,No,0,44.940000000000005,client_confirme,44.94
customer_178,Male,0,No,Yes,55,No,No,Fiber optic,No,No internet service,No internet service,No,No,No,One year,88.77,108.77,5982.35,No,0,108.77000000000001,client_confirme,108.77
customer_179,Female,1,Yes,No,16,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,42.13,92.13,1474.08,No,3,92.13,client_adepte,23.0325
customer_180,Female,1,Yes,Yes,37,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,87.01,112.01,4144.37,No,1,112.00999999999999,client_confirme,56.005
customer_181,Female,1,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,39.77,914.71,No,0,39.77,client_adepte,39.77
customer_182,Male,0,Yes,Yes,68,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,28.75,111.21,7562.28,No,4,111.21,client_confirme,22.241999999999997
customer_183,Female,1,Yes,Yes,69,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,Yes,Two year,40.09,75.09,5181.21,No,1,75.09,client_confirme,37.545
customer_184,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,35.05,350.5,No,0,35.05,client_adepte,35.05
customer_185,Female,0,No,No,15,No,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,59.67,99.67,1495.05,No,2,99.67,client_adepte,33.223333333333336
customer_186,Male,1,No,No,72,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1440.0,No,0,20.0,client_confirme,20.0
customer_187,Male,1,No,No,58,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,21.86,80.55,4671.9,No,2,80.55,client_confirme,26.849999999999998
customer_188,Male,0,No,Yes,69,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,29.62,98.16,6773.04,No,2,98.16,client_confirme,32.72
customer_189,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,One year,91.74,137.33,274.66,Yes,2,137.33,client_novice,45.77666666666667
customer_190,Female,1,Yes,No,19,No,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,31.82,66.82,1269.58,No,1,66.82,client_adepte,33.41
customer_191,Male,1,Yes,No,58,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,95.58,162.62,9431.96,Yes,3,162.61999999999998,client_confirme,40.655
customer_192,Female,1,No,Yes,35,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,60.99,103.75,3631.25,Yes,1,103.75,client_confirme,51.875
customer_193,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,82.08,156.76,2821.68,Yes,3,156.76,client_adepte,39.19
customer_194,Female,0,No,Yes,66,No,Yes,DSL,No,Yes,No,No,No internet service,No,One year,52.16,77.16,5092.56,No,1,77.16000000000001,client_confirme,38.58
customer_195,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,110.63,166.27,2992.86,No,1,166.27,client_adepte,83.135
customer_196,Female,1,No,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,43.63,828.97,No,0,43.63,client_adepte,43.63
customer_197,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,32.78,2294.6,No,0,32.78,client_confirme,32.78
customer_198,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,41.64,2123.64,No,0,41.64,client_confirme,41.64
customer_199,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,37.1,1187.2,No,0,37.1,client_confirme,37.1
customer_200,Male,1,No,No,39,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,43.22,82.64,3222.96,No,1,82.64,client_confirme,41.32
customer_201,Female,0,No,Yes,38,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,84.95,134.95,5128.1,No,3,134.95000000000002,client_confirme,33.7375
customer_202,Female,1,No,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,0.0,No,0,20.0,client_novice,20.0
customer_203,Female,0,Yes,Yes,10,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,42.08,92.08,920.8,No,3,92.08,client_adepte,23.02
customer_204,Female,0,No,Yes,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,37.91,2122.96,No,0,37.910000000000004,client_confirme,37.91
customer_205,Male,1,No,No,49,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Two year,51.98,120.72,5915.28,No,3,120.72,client_confirme,30.18
customer_206,Female,0,No,No,22,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,127.64,157.64,3468.08,No,1,157.64,client_adepte,78.82
customer_207,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,91.08,153.84,4615.2,No,3,153.84,client_confirme,38.46
customer_208,Male,1,Yes,Yes,41,No,No,DSL,Yes,No,No,No internet service,Yes,No,One year,58.07,103.07,4225.87,No,2,103.07,client_confirme,34.35666666666666
customer_209,Female,1,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,83.37,148.37,890.22,No,4,148.37,client_novice,29.674
customer_210,Female,0,No,No,15,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,37.65,102.45,1536.75,Yes,1,102.45,client_adepte,51.225
customer_211,Male,1,Yes,No,59,No,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,47.57,92.57,5461.63,No,3,92.57000000000001,client_confirme,23.1425
customer_212,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,40.65,40.65,No,0,40.65,client_novice,40.65
customer_213,Male,1,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,0.0,Yes,0,20.0,client_novice,20.0
customer_214,Female,0,No,Yes,47,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Two year,25.69,71.06,3339.82,No,1,71.06,client_confirme,35.53
customer_215,Female,0,Yes,No,11,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,67.45,102.45,1126.95,No,1,102.45,client_adepte,51.225
customer_216,Female,0,No,Yes,68,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,One year,70.45,90.45,6150.6,No,0,90.45,client_confirme,90.45
customer_217,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,56.38,117.42,4227.12,No,2,117.42,client_confirme,39.14
customer_218,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,33.31,1032.61,No,0,33.309999999999995,client_confirme,33.31
customer_219,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,47.2,107.36,858.88,No,3,107.36,client_adepte,26.84
customer_220,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,130.48,198.13,3566.34,No,3,198.13,client_adepte,49.5325
customer_221,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,109.29,176.49,8295.03,Yes,2,176.49,client_confirme,58.830000000000005
customer_222,Male,0,Yes,No,2,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,104.27,169.27,338.54,No,4,169.27,client_novice,33.854
customer_223,Female,0,No,Yes,19,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,69.02,131.78,2503.82,Yes,2,131.78,client_adepte,43.92666666666667
customer_224,Male,1,No,Yes,23,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,61.34,106.34,2445.82,Yes,2,106.34,client_adepte,35.446666666666665
customer_225,Male,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1060.0,No,0,20.0,client_confirme,20.0
customer_226,Female,1,Yes,Yes,32,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,91.26,141.26,4520.32,No,3,141.26,client_confirme,35.315
customer_227,Male,1,No,Yes,23,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,32.37,95.53,2197.19,No,2,95.53,client_adepte,31.843333333333334
customer_228,Male,0,Yes,Yes,71,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1420.0,No,0,20.0,client_confirme,20.0
customer_229,Female,0,No,Yes,35,No,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Two year,30.52,75.52,2643.2,No,2,75.52,client_confirme,25.173333333333332
customer_230,Female,1,No,Yes,37,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,48.91,83.91,3104.67,No,2,83.91,client_confirme,27.97
customer_231,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,119.25,178.74,4289.76,No,3,178.74,client_adepte,44.685
customer_232,Female,1,Yes,No,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,33.59,571.03,No,0,33.589999999999996,client_adepte,33.59
customer_233,Male,1,Yes,No,65,No,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,One year,83.33,138.33,8991.45,No,3,138.33,client_confirme,34.5825
customer_234,Male,1,No,No,53,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,33.01,1749.53,No,0,33.01,client_confirme,33.01
customer_235,Male,0,No,Yes,34,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,680.0,No,0,20.0,client_confirme,20.0
